Gene stable ID	HGNC symbol	Gene name
ENSG00000101665	SMAD7	SMAD family member 7
ENSG00000231149	NA	NA
ENSG00000160345	C9orf116	chromosome 9 open reading frame 116
ENSG00000222920	RNA5SP29	NA
ENSG00000176124	DLEU1	DLEU7 antisense RNA 1
ENSG00000176124	DLEU1	deleted in lymphocytic leukemia 1
ENSG00000230945	LINC01507	NA
ENSG00000136935	GOLGA1	golgin A1
ENSG00000270394	MTRNR2L13	NA
ENSG00000248824	NA	NA
ENSG00000141429	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
ENSG00000214988	RPL7AP26	NA
ENSG00000254454	RCC2P6	NA
ENSG00000283217	NA	NA
ENSG00000138735	PDE5A	phosphodiesterase 5A
ENSG00000280395	NA	NA
ENSG00000234964	FABP5P7	NA
ENSG00000244535	NA	NA
ENSG00000073150	PANX2	pannexin 2
ENSG00000168515	SCGB1D1	secretoglobin family 1D member 1
ENSG00000247151	CSTF3-DT	CSTF3 divergent transcript
ENSG00000269570	NA	NA
ENSG00000011347	SYT7	synaptotagmin 7
ENSG00000170638	TRABD	TraB domain containing
ENSG00000078053	AMPH	amphiphysin
ENSG00000187239	FNBP1	formin binding protein 1
ENSG00000212125	TAS2R15P	NA
ENSG00000215421	ZNF407	zinc finger protein 407
ENSG00000242405	NA	NA
ENSG00000256627	NA	NA
ENSG00000256450	NA	NA
ENSG00000101190	TCFL5	transcription factor like 5
ENSG00000060140	STYK1	serine/threonine/tyrosine kinase 1
ENSG00000228819	AGKP2	NA
ENSG00000123728	RAP2C	RAP2C, member of RAS oncogene family
ENSG00000233838	DPH3P1	NA
ENSG00000236527	ARF4P2	NA
ENSG00000224907	RPL21P91	NA
ENSG00000214807	NPM1P31	NA
ENSG00000270623	SPCS2P2	NA
ENSG00000101191	DIDO1	death inducer-obliterator 1
ENSG00000123560	PLP1	proteolipid protein 1
ENSG00000230809	RPS6P15	NA
ENSG00000227492	NA	NA
ENSG00000141644	MBD1	methyl-CpG binding domain protein 1
ENSG00000165669	FAM204A	family with sequence similarity 204 member A
ENSG00000214878	RPL5P31	NA
ENSG00000274652	NA	NA
ENSG00000271242	PRELID3BP2	NA
ENSG00000243129	NA	NA
ENSG00000053702	NRIP2	nuclear receptor interacting protein 2
ENSG00000266072	MIR5693	microRNA 5693
ENSG00000124900	TRIM51	tripartite motif-containing 51
ENSG00000273188	NA	NA
ENSG00000150510	FAM124A	family with sequence similarity 124 member A
ENSG00000273253	NA	NA
ENSG00000272836	NA	NA
ENSG00000273137	NA	NA
ENSG00000128159	TUBGCP6	tubulin gamma complex associated protein 6
ENSG00000287735	NA	NA
ENSG00000256188	TAS2R30	taste 2 receptor member 30
ENSG00000222489	SNORA79B	small nucleolar RNA, H/ACA box 79B
ENSG00000238344	SNORD126	NA
ENSG00000259001	NA	NA
ENSG00000241950	RPL29P23	NA
ENSG00000277209	RPPH1	NA
ENSG00000254846	NA	NA
ENSG00000211696	TRGV8	NA
ENSG00000148942	SLC5A12	solute carrier family 5 member 12
ENSG00000060982	BCAT1	branched chain amino acid transaminase 1
ENSG00000236078	LINC01447	long intergenic non-protein coding RNA 1447
ENSG00000221900	POM121L12	POM121 transmembrane nucleoporin like 12
ENSG00000264262	NA	NA
ENSG00000129566	TEP1	telomerase associated protein 1
ENSG00000230339	NA	NA
ENSG00000286404	NA	NA
ENSG00000266563	EIF1P5	NA
ENSG00000230271	NA	NA
ENSG00000205863	C1QTNF9B	C1q and TNF related 9B
ENSG00000177294	FBXO39	F-box protein 39
ENSG00000106609	TMEM248	transmembrane protein 248
ENSG00000278130	NA	NA
ENSG00000250826	HNRNPA3P13	NA
ENSG00000286945	NA	NA
ENSG00000163114	PDHA2	pyruvate dehydrogenase E1 subunit alpha 2
ENSG00000266179	NA	NA
ENSG00000230081	HSPE1P28	NA
ENSG00000264300	NA	NA
ENSG00000213480	NA	NA
ENSG00000232590	NA	NA
ENSG00000274180	NATD1	N-acetyltransferase domain containing 1
ENSG00000164109	MAD2L1	mitotic arrest deficient 2 like 1
ENSG00000130559	CAMSAP1	calmodulin regulated spectrin associated protein 1
ENSG00000228158	TLE1P1	NA
ENSG00000227534	AP1M2P1	NA
ENSG00000227942	FRMD8P1	NA
ENSG00000196593	ANKRD20A19P	NA
ENSG00000147065	MSN	moesin
ENSG00000286609	NA	NA
ENSG00000287077	NA	NA
ENSG00000228725	MTND2P12	NA
ENSG00000233334	FAM53B-AS1	NA
ENSG00000255218	OR5BC1P	NA
ENSG00000227685	LINC02088	NA
ENSG00000149021	SCGB1A1	secretoglobin family 1A member 1
ENSG00000279431	NA	NA
ENSG00000107829	FBXW4	F-box and WD repeat domain containing 4
ENSG00000205312	KRT17P4	NA
ENSG00000164669	INTS4P1	integrator complex subunit 4 pseudogene 1
ENSG00000284639	NA	NA
ENSG00000273759	NA	NA
ENSG00000166959	MS4A8	membrane spanning 4-domains A8
ENSG00000125861	GFRA4	GDNF family receptor alpha 4
ENSG00000287490	NA	NA
ENSG00000213664	RPS16P8	NA
ENSG00000287530	NA	NA
ENSG00000250442	EIF3KP3	NA
ENSG00000100429	HDAC10	histone deacetylase 10
ENSG00000237057	LINC02087	NA
ENSG00000250546	NA	uncharacterized LOC101928978
ENSG00000228741	NA	spermatogenesis associated 13
ENSG00000283417	NA	NA
ENSG00000147140	NONO	non-POU domain containing octamer binding
ENSG00000279428	NA	NA
ENSG00000225674	IPO7P2	NA
ENSG00000265683	SYPL1P2	NA
ENSG00000266803	NA	NA
ENSG00000279674	NA	NA
ENSG00000205861	PCOTH	Pro-X-Gly collagen triple helix like repeat containing
ENSG00000240167	RPS7P7	NA
ENSG00000225286	NA	NA
ENSG00000223893	GNL2P1	NA
ENSG00000186867	QRFPR	pyroglutamylated RFamide peptide receptor
ENSG00000224519	HMGN1P19	NA
ENSG00000132622	HSPA12B	heat shock protein family A (Hsp70) member 12B
ENSG00000243981	NA	NA
ENSG00000108582	CPD	carboxypeptidase D
ENSG00000227128	LBX1-AS1	NA
ENSG00000189167	ZAR1L	zygote arrest 1 like
ENSG00000019995	ZRANB1	zinc finger RANBP2-type containing 1
ENSG00000126522	ASL	argininosuccinate lyase
ENSG00000255538	OR10V2P	olfactory receptor family 10 subfamily V member 2 pseudogene
ENSG00000254477	NA	NA
ENSG00000255047	HNRNPRP2	NA
ENSG00000255091	NA	NA
ENSG00000255331	NA	NA
ENSG00000240554	RPL7AP58	NA
ENSG00000255845	NA	NA
ENSG00000215515	IFIT1P1	NA
ENSG00000155265	GOLGA7B	golgin A7 family member B
ENSG00000284873	OOSP1	NA
ENSG00000249341	NA	uncharacterized LOC100506444
ENSG00000287383	NA	NA
ENSG00000129173	E2F8	E2F transcription factor 8
ENSG00000232985	NA	NA
ENSG00000232728	PHB2P1	NA
ENSG00000138814	PPP3CA	protein phosphatase 3 catalytic subunit alpha
ENSG00000139597	N4BP2L1	NEDD4 binding protein 2 like 1
ENSG00000227695	DNMBP-AS1	NA
ENSG00000219951	NA	NA
ENSG00000231112	MTHFD2P3	NA
ENSG00000287557	NA	NA
ENSG00000124608	AARS2	alanyl-tRNA synthetase 2, mitochondrial
ENSG00000237592	IGKV1OR10-1	NA
ENSG00000270316	BORCS7-ASMT	NA
ENSG00000197905	TEAD4	TEA domain transcription factor 4
ENSG00000101220	C20orf27	chromosome 20 open reading frame 27
ENSG00000225292	NA	NA
ENSG00000279955	NA	NA
ENSG00000198018	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7
ENSG00000137770	CTDSPL2	CTD small phosphatase like 2
ENSG00000228595	PAICSP2	NA
ENSG00000223795	NA	NA
ENSG00000130635	COL5A1	collagen type V alpha 1 chain
ENSG00000236900	TIMM9P1	NA
ENSG00000280321	NA	NA
ENSG00000148843	PDCD11	programmed cell death 11
ENSG00000157570	TSPAN18	tetraspanin 18
ENSG00000218582	GAPDHP63	NA
ENSG00000013392	RWDD2A	RWD domain containing 2A
ENSG00000217120	NA	NA
ENSG00000186743	TPI1P3	NA
ENSG00000227131	NA	NA
ENSG00000226440	LAMA4-AS1	NA
ENSG00000264240	CPDP1	NA
ENSG00000220291	NA	NA
ENSG00000178082	TWF1P1	NA
ENSG00000281969	NA	NA
ENSG00000262769	NA	NA
ENSG00000217512	NA	NA
ENSG00000218676	BRD7P4	NA
ENSG00000266786	LGALS9DP	NA
ENSG00000217268	TXNP7	NA
ENSG00000233908	NA	NA
ENSG00000216378	NA	NA
ENSG00000230309	NA	NA
ENSG00000229315	MCHR2-AS1	MCHR2 antisense RNA 1
ENSG00000176658	MYO1D	myosin ID
ENSG00000238079	NA	NA
ENSG00000101222	SPEF1	sperm flagellar 1
ENSG00000025796	SEC63	SEC63 homolog, protein translocation regulator
ENSG00000242527	NA	NA
ENSG00000254772	EEF1G	eukaryotic translation elongation factor 1 gamma
ENSG00000125817	CENPB	centromere protein B
ENSG00000275491	LINC01730	NA
ENSG00000213809	KLRK1	KLRC4-KLRK1 readthrough
ENSG00000213809	KLRK1	killer cell lectin like receptor K1
ENSG00000274949	NA	NA
ENSG00000125843	AP5S1	adaptor related protein complex 5 subunit sigma 1
ENSG00000270490	NA	NA
ENSG00000157456	CCNB2	cyclin B2
ENSG00000088888	MAVS	mitochondrial antiviral signaling protein
ENSG00000251498	NA	NA
ENSG00000154608	CEP170P1	NA
ENSG00000224932	LINC02262	long intergenic non-protein coding RNA 2262
ENSG00000165973	NELL1	neural EGFL like 1
ENSG00000251155	SEPTIN14P4	NA
ENSG00000250344	NDNF-AS1	NA
ENSG00000256651	NA	NA
ENSG00000251228	NA	NA
ENSG00000287074	NA	NA
ENSG00000257016	SLC25A39P2	NA
ENSG00000261083	LINC02516	long intergenic non-protein coding RNA 2516
ENSG00000237303	HIGD1AP8	NA
ENSG00000256157	NA	NA
ENSG00000214904	DUTP8	NA
ENSG00000286467	NA	NA
ENSG00000286405	NA	NA
ENSG00000211455	STK38L	serine/threonine kinase 38 like
ENSG00000251492	NA	NA
ENSG00000287728	NA	NA
ENSG00000250392	LINC02502	long intergenic non-protein coding RNA 2502
ENSG00000270008	NA	NA
ENSG00000229539	PANK2-AS1	NA
ENSG00000258539	NA	NA
ENSG00000225665	SAR1AP3	NA
ENSG00000199024	MIR103A2	microRNA 103a-2
ENSG00000283320	MIR103B2	microRNA 103b-2
ENSG00000229800	ATP8A2P2	NA
ENSG00000188994	ZNF292	zinc finger protein 292
ENSG00000088827	SIGLEC1	sialic acid binding Ig like lectin 1
ENSG00000109270	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3
ENSG00000215486	ARL2BPP3	NA
ENSG00000274461	NA	NA
ENSG00000286877	NA	NA
ENSG00000271337	NDE1P2	NA
ENSG00000273855	NA	NA
ENSG00000240934	NA	NA
ENSG00000249967	NA	NA
ENSG00000259251	VPS13C-DT	NA
ENSG00000120693	SMAD9	SMAD family member 9
ENSG00000236937	PTGES3P4	NA
ENSG00000183706	OR4N4	olfactory receptor family 4 subfamily N member 4
ENSG00000203837	PNLIPRP3	pancreatic lipase related protein 3
ENSG00000261652	C15orf65	chromosome 15 open reading frame 65
ENSG00000109158	GABRA4	gamma-aminobutyric acid type A receptor subunit alpha4
ENSG00000259697	NA	uncharacterized LOC107984784
ENSG00000171989	LDHAL6B	lactate dehydrogenase A like 6B
ENSG00000260032	NORAD	non-coding RNA activated by DNA damage
ENSG00000232091	PNLIPP1	NA
ENSG00000165383	LRRC18	leucine rich repeat containing 18
ENSG00000272398	CD24	CD24 molecule
ENSG00000138604	GLCE	glucuronic acid epimerase
ENSG00000231188	NA	NA
ENSG00000231471	HMGN2P34	NA
ENSG00000227356	LINC00866	long intergenic non-protein coding RNA 866
ENSG00000270333	NA	NA
ENSG00000277235	NA	NA
ENSG00000106524	ANKMY2	ankyrin repeat and MYND domain containing 2
ENSG00000231470	HMGB3P2	NA
ENSG00000107581	EIF3A	eukaryotic translation initiation factor 3 subunit A
ENSG00000237063	NA	NA
ENSG00000287577	NA	NA
ENSG00000188991	SLC15A5	solute carrier family 15 member 5
ENSG00000088367	EPB41L1	erythrocyte membrane protein band 4.1 like 1
ENSG00000274256	NA	NA
ENSG00000216518	EEF1GP6	NA
ENSG00000224944	CASC6	NA
ENSG00000275636	NA	NA
ENSG00000219190	NA	NA
ENSG00000256004	NA	NA
ENSG00000249795	NA	NA
ENSG00000277172	GAPDHP41	NA
ENSG00000103642	LACTB	lactamase beta
ENSG00000285401	NA	NA
ENSG00000256171	GCSHP4	NA
ENSG00000216352	NA	NA
ENSG00000205682	NA	NA
ENSG00000220505	EIF4EBP2P3	NA
ENSG00000287748	NA	NA
ENSG00000270661	NA	NA
ENSG00000111713	GYS2	glycogen synthase 2
ENSG00000265614	NA	NA
ENSG00000251284	NA	NA
ENSG00000262692	NA	NA
ENSG00000196911	KPNA5	karyopherin subunit alpha 5
ENSG00000260647	NA	NA
ENSG00000151012	SLC7A11	solute carrier family 7 member 11
ENSG00000264167	NA	NA
ENSG00000197815	NA	NA
ENSG00000287506	NA	NA
ENSG00000200225	RNA5SP382	NA
ENSG00000232889	NA	NA
ENSG00000185271	KLHL33	kelch like family member 33
ENSG00000146731	CCT6A	chaperonin containing TCP1 subunit 6A
ENSG00000108578	BLMH	bleomycin hydrolase
ENSG00000236711	SMAD9-IT1	NA
ENSG00000228825	LAMTOR3P1	NA
ENSG00000232378	RPL29P28	NA
ENSG00000226161	EIF4A1P5	NA
ENSG00000092094	OSGEP	O-sialoglycoprotein endopeptidase
ENSG00000180138	CSNK1A1L	casein kinase 1 alpha 1 like
ENSG00000166200	COPS2	COP9 signalosome subunit 2
ENSG00000256283	METTL8P1	NA
ENSG00000255374	TAS2R43	taste 2 receptor member 45
ENSG00000255374	TAS2R43	taste 2 receptor member 43
ENSG00000281106	TMEM272	transmembrane protein 272
ENSG00000287089	NA	NA
ENSG00000256256	NA	NA
ENSG00000251236	NA	NA
ENSG00000237874	NA	NA
ENSG00000250338	NA	NA
ENSG00000220773	RPSAP44	NA
ENSG00000165714	BORCS5	BLOC-1 related complex subunit 5
ENSG00000248369	NA	NA
ENSG00000248282	MTCYBP44	NA
ENSG00000124399	NDUFB4P12	NA
ENSG00000135535	CD164	CD164 molecule
ENSG00000248847	NA	NA
ENSG00000249242	TMEM150C	transmembrane protein 150C
ENSG00000230657	PRB4	proline rich protein BstNI subfamily 4
ENSG00000232872	CTAGE3P	NA
ENSG00000169253	NA	NA
ENSG00000279677	NA	NA
ENSG00000123454	DBH	dopamine beta-hydroxylase
ENSG00000270857	NA	NA
ENSG00000008394	MGST1	microsomal glutathione S-transferase 1
ENSG00000123191	ATP7B	ATPase copper transporting beta
ENSG00000251523	NA	NA
ENSG00000279749	NA	NA
ENSG00000134853	PDGFRA	platelet derived growth factor receptor alpha
ENSG00000268181	NA	NA
ENSG00000213650	NA	NA
ENSG00000179342	NA	NA
ENSG00000279491	NA	NA
ENSG00000254438	LINC02683	long intergenic non-protein coding RNA 2683
ENSG00000275295	NA	NA
ENSG00000198963	RORB	RAR related orphan receptor B
ENSG00000255508	NA	NA
ENSG00000228005	NA	NA
ENSG00000211701	TRGV1	NA
ENSG00000231484	NA	NA
ENSG00000232906	NA	NA
ENSG00000185875	THNSL1	threonine synthase like 1
ENSG00000286526	NA	NA
ENSG00000211688	TRGJP2	NA
ENSG00000224368	ARAFP2	NA
ENSG00000258515	NA	NA
ENSG00000229031	MTCO1P25	NA
ENSG00000237272	OR51R1P	NA
ENSG00000287373	NA	NA
ENSG00000271047	NA	NA
ENSG00000226411	NA	NA
ENSG00000262292	GRAPLDR	NA
ENSG00000254404	NA	NA
ENSG00000285536	LINC02838	NA
ENSG00000278952	NA	NA
ENSG00000261020	NA	NA
ENSG00000072422	RHOBTB1	Rho related BTB domain containing 1
ENSG00000270929	SRD5A3P1	NA
ENSG00000255690	TRIL	TLR4 interactor with leucine rich repeats
ENSG00000263375	NA	NA
ENSG00000250659	NA	NA
ENSG00000265394	NA	NA
ENSG00000265356	NA	NA
ENSG00000136274	NACAD	NAC alpha domain containing
ENSG00000100823	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1
ENSG00000266673	NA	NA
ENSG00000148950	IMMP1L	inner mitochondrial membrane peptidase subunit 1
ENSG00000262319	NA	NA
ENSG00000198783	ZNF830	zinc finger protein 830
ENSG00000241451	RPS27P22	NA
ENSG00000256564	NA	NA
ENSG00000230361	VN1R32P	NA
ENSG00000255967	HADHAP2	NA
ENSG00000181374	CCL13	C-C motif chemokine ligand 13
ENSG00000236261	NA	NA
ENSG00000250923	NA	NA
ENSG00000237004	ZNRF2P1	NA
ENSG00000121381	TAS2R9	taste 2 receptor member 9
ENSG00000229424	NA	NA
ENSG00000213644	SAPCD2P1	NA
ENSG00000205846	CLEC6A	C-type lectin domain containing 6A
ENSG00000251451	GTF2IP9	NA
ENSG00000230221	NA	NA
ENSG00000238090	NA	NA
ENSG00000237073	NA	NA
ENSG00000285741	NA	NA
ENSG00000234692	NA	NA
ENSG00000227481	NA	NA
ENSG00000287588	NA	NA
ENSG00000122140	MRPS2	mitochondrial ribosomal protein S2
ENSG00000232944	NA	NA
ENSG00000225992	TRGVA	NA
ENSG00000286477	NA	uncharacterized LOC102723684
ENSG00000285854	NA	NA
ENSG00000235738	NA	NA
ENSG00000065618	COL17A1	collagen type XVII alpha 1 chain
ENSG00000126653	NSRP1	nuclear speckle splicing regulatory protein 1
ENSG00000231427	LINC01445	long intergenic non-protein coding RNA 1445
ENSG00000187569	DPPA3	developmental pluripotency associated 3
ENSG00000236740	NA	uncharacterized LOC101927189
ENSG00000220418	TUBB3P1	NA
ENSG00000215477	RCN1P1	NA
ENSG00000134812	CBLIF	cobalamin binding intrinsic factor
ENSG00000227525	RPL7P6	NA
ENSG00000255749	GNAI2P1	NA
ENSG00000111860	CEP85L	centrosomal protein 85 like
ENSG00000154997	SEPTIN14	septin 14
ENSG00000213235	EEF1A1P16	NA
ENSG00000256712	NA	NA
ENSG00000236701	NA	NA
ENSG00000237419	NA	NA
ENSG00000111218	PRMT8	protein arginine methyltransferase 8
ENSG00000070159	PTPN3	protein tyrosine phosphatase non-receptor type 3
ENSG00000205029	OR5D16	olfactory receptor family 5 subfamily D member 16
ENSG00000254914	NA	NA
ENSG00000146729	NIPSNAP2	nipsnap homolog 2
ENSG00000255393	OOSP4B	oocyte secreted protein family member 4B
ENSG00000164040	PGRMC2	progesterone receptor membrane component 2
ENSG00000255411	LINC02548	NA
ENSG00000124939	SCGB2A1	secretoglobin family 2A member 1
ENSG00000241828	NA	NA
ENSG00000257062	NA	NA
ENSG00000176971	FIBIN	fin bud initiation factor homolog
ENSG00000188130	MAPK12	mitogen-activated protein kinase 12
ENSG00000110717	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8
ENSG00000247775	SNCA-AS1	SNCA antisense RNA 1
ENSG00000270690	NA	NA
ENSG00000256237	NA	NA
ENSG00000261823	NA	NA
ENSG00000256973	NA	NA
ENSG00000250102	LINC02377	NA
ENSG00000245719	NA	uncharacterized LOC101929076
ENSG00000246115	SUPT4H1P2	NA
ENSG00000226210	WASH8P	WAS protein family homolog 8, pseudogene
ENSG00000137834	SMAD6	SMAD family member 6
ENSG00000121377	TAS2R7	taste 2 receptor member 7
ENSG00000261668	NA	NA
ENSG00000171199	OPRPN	opiorphin prepropeptide
ENSG00000256799	NA	NA
ENSG00000278654	NA	NA
ENSG00000257262	NA	NA
ENSG00000243141	RPL23AP66	NA
ENSG00000256756	TIMM17BP1	NA
ENSG00000245205	EEF1A1P4	NA
ENSG00000186136	TAS2R42	taste 2 receptor member 42
ENSG00000254044	NA	NA
ENSG00000164845	FAM86FP	NA
ENSG00000279481	NA	NA
ENSG00000270761	CD2AP-DT	NA
ENSG00000251260	WDFY3-AS1	NA
ENSG00000260271	NA	NA
ENSG00000249555	TMEM248P1	NA
ENSG00000239256	RPL35AP35	NA
ENSG00000169435	RASSF6	Ras association domain family member 6
ENSG00000284540	NA	NA
ENSG00000227018	IL6STP1	NA
ENSG00000205754	SLCO1B7	NA
ENSG00000146733	PSPH	phosphoserine phosphatase
ENSG00000263164	NA	NA
ENSG00000263674	NA	NA
ENSG00000287253	NA	NA
ENSG00000248121	SMURF2P1	NA
ENSG00000220447	NA	NA
ENSG00000265574	WDR45BP1	NA
ENSG00000217139	NA	NA
ENSG00000137776	SLTM	SAFB like transcription modulator
ENSG00000263483	MTATP6P3	NA
ENSG00000264673	NA	NA
ENSG00000286914	NA	NA
ENSG00000229749	COTL1P1	NA
ENSG00000173621	LRFN4	leucine rich repeat and fibronectin type III domain containing 4
ENSG00000218233	NEPNP	NA
ENSG00000266009	NA	NA
ENSG00000187472	NA	NA
ENSG00000264023	NA	NA
ENSG00000226309	SMARCE1P2	NA
ENSG00000285961	NA	NA
ENSG00000111203	ITFG2	integrin alpha FG-GAP repeat containing 2
ENSG00000216902	NA	NA
ENSG00000167693	NXN	nucleoredoxin
ENSG00000219559	NA	NA
ENSG00000287705	NA	NA
ENSG00000197745	SCGB1D4	secretoglobin family 1D member 4
ENSG00000203801	LINC00222	long intergenic non-protein coding RNA 222
ENSG00000255058	PDCL2P2	NA
ENSG00000243802	NA	NA
ENSG00000131043	AAR2	AAR2 splicing factor
ENSG00000255431	OR5B19P	NA
ENSG00000255267	LINC02687	long intergenic non-protein coding RNA 2687
ENSG00000112796	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase family member 5
ENSG00000168061	SAC3D1	SAC3 domain containing 1
ENSG00000272328	NA	NA
ENSG00000176232	NA	NA
ENSG00000279853	NA	NA
ENSG00000253194	NA	NA
ENSG00000211697	TRGV5	NA
ENSG00000255959	NA	NA
ENSG00000244067	GSTA2	glutathione S-transferase alpha 2
ENSG00000178665	ZNF713	zinc finger protein 713
ENSG00000110107	PRPF19	pre-mRNA processing factor 19
ENSG00000228877	NA	NA
ENSG00000204148	LINC00474	long intergenic non-protein coding RNA 474
ENSG00000220734	NA	NA
ENSG00000249416	NA	NA
ENSG00000152034	MCHR2	melanin concentrating hormone receptor 2
ENSG00000260641	TSPAN5-DT	NA
ENSG00000280059	NA	NA
ENSG00000165304	MELK	maternal embryonic leucine zipper kinase
ENSG00000248877	PGBD4P4	NA
ENSG00000224484	NA	NA
ENSG00000249531	NA	NA
ENSG00000224706	RPS17P13	NA
ENSG00000249837	NA	NA
ENSG00000234716	NA	NA
ENSG00000225455	TPI1P4	NA
ENSG00000280135	NA	NA
ENSG00000250834	KRT18P54	NA
ENSG00000232327	NA	NA
ENSG00000136250	AOAH	acyloxyacyl hydrolase
ENSG00000174799	CEP135	centrosomal protein 135
ENSG00000135341	MAP3K7	mitogen-activated protein kinase kinase kinase 7
ENSG00000120563	LYZL1	lysozyme like 1
ENSG00000265185	SNORD3B-1	NA
ENSG00000256371	LRRC34P1	NA
ENSG00000266535	NA	NA
ENSG00000257237	NA	NA
ENSG00000280069	NA	NA
ENSG00000186458	DEFB132	defensin beta 132
ENSG00000227300	KRT16P2	NA
ENSG00000285724	NA	NA
ENSG00000272874	NA	NA
ENSG00000234589	NA	NA
ENSG00000196476	C20orf96	chromosome 20 open reading frame 96
ENSG00000256923	NA	NA
ENSG00000262227	NA	NA
ENSG00000212128	TAS2R13	taste 2 receptor member 13
ENSG00000234544	PTGES3P5	NA
ENSG00000172171	TEFM	transcription elongation factor, mitochondrial
ENSG00000255910	NA	NA
ENSG00000120029	ARMH3	armadillo like helical domain containing 3
ENSG00000258144	LINC02406	NA
ENSG00000247315	ZCCHC3	zinc finger CCHC-type containing 3
ENSG00000256852	KNOP1P1	NA
ENSG00000286158	NA	NA
ENSG00000256987	NA	NA
ENSG00000225377	NRSN2-AS1	NRSN2 antisense RNA 1
ENSG00000255446	NA	NA
ENSG00000110975	SYT10	synaptotagmin 10
ENSG00000198805	PNP	purine nucleoside phosphorylase
ENSG00000254906	NA	NA
ENSG00000176102	CSTF3	cleavage stimulation factor subunit 3
ENSG00000178691	SUZ12	SUZ12 polycomb repressive complex 2 subunit
ENSG00000125841	NRSN2	neurensin 2
ENSG00000251454	NA	NA
ENSG00000185386	MAPK11	mitogen-activated protein kinase 11
ENSG00000241651	NA	NA
ENSG00000245322	H2AZ1-DT	NA
ENSG00000228261	ITPRIP-AS1	NA
ENSG00000237002	NA	NA
ENSG00000270902	NA	NA
ENSG00000204172	AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9
ENSG00000250213	NA	NA
ENSG00000256030	CBX3P4	NA
